ano,clube,origem,fonte_1,fonte_2,conferido_jogo_a_jogo,nota
2026,América-MG,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Athletic,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Atlético-GO,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Avaí,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Botafogo-SP,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,CRB,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Ceará,A,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 38, B 0, C 0"
2026,Criciúma,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Cuiabá,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Fortaleza,A,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 38, B 0, C 0"
2026,Goiás,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Juventude,A,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 38, B 0, C 0"
2026,Londrina,C,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 0, B 0, C 23"
2026,Novorizontino,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Náutico,C,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 0, B 0, C 23"
2026,Operário-PR,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
2026,Ponte Preta,C,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 0, B 0, C 27"
2026,Sport,A,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 38, B 0, C 0"
2026,São Bernardo,C,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: nao estava na B; jogos 2025: A 0, B 0, C 23"
2026,Vila Nova,B,"https://pt.wikipedia.org/wiki/Campeonato_Brasileiro_de_Futebol_de_2026_-_S%C3%A9rie_B (Participantes, coluna Em 2025)",https://en.wikipedia.org/wiki/2026_Campeonato_Brasileiro_S%C3%A9rie_B (Team changes / participants),sim,"CSV t-1: estava na B; jogos 2025: A 0, B 38, C 0"
